RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,30.11.22,31.01.23,31.10.23,
394981,702,"Pittsburg, KS",msa,KS,31.10.22,0.4,0.3,-2.4,
394663,703,"Hannibal, MO",msa,MO,31.10.22,0.4,0.5,-0.5,
395227,704,"Williston, ND",msa,ND,31.10.22,0.2,-0.4,-4,
394574,705,"Espa-Â¦ola, NM",msa,NM,31.10.22,0.5,1,0.1,
394335,706,"Arcadia, FL",msa,FL,31.10.22,0.7,1.2,3.4,
394914,707,"Newberry, SC",msa,SC,31.10.22,0.5,0.5,-0.1,
394300,708,"Ada, OK",msa,OK,31.10.22,0.6,1,0.4,
394507,709,"Crawfordsville, IN",msa,IN,31.10.22,0.6,0.8,1.1,
394715,710,"Jacksonville, IL",msa,IL,31.10.22,0.8,1.4,-1.5,
394315,711,"Alexandria, MN",msa,MN,31.10.22,0.7,1,2,
395099,712,"Sikeston, MO",msa,MO,31.10.22,0.5,0.5,-0.7,
394560,713,"El Dorado, AR",msa,AR,31.10.22,0.5,0.6,0.1,
394799,714,"Lock Haven, PA",msa,PA,31.10.22,0.4,0.6,-0.6,
394522,716,"DeRidder, LA",msa,LA,31.10.22,0.3,0.7,-3,
394526,717,"Defiance, OH",msa,OH,31.10.22,0.4,0.1,0.1,
394904,718,"Natchitoches, LA",msa,LA,31.10.22,0.2,-0.2,-3.4,
394422,719,"Brownwood, TX",msa,TX,31.10.22,0.5,1.2,1.3,
394654,720,"Greenwood, MS",msa,MS,31.10.22,-0.6,-1,-3.6,
394745,721,"Kill Devil Hills, NC",msa,NC,31.10.22,0.8,1.4,4,
394801,722,"Logansport, IN",msa,IN,31.10.22,0.4,0.7,0.6,
395072,723,"Scottsbluff, NE",msa,NE,31.10.22,0.4,0.3,-1.1,
394690,724,"Houghton, MI",msa,MI,31.10.22,0.6,0.9,-0.6,
394888,725,"Mount Vernon, IL",msa,IL,31.10.22,-1.2,-2.6,-4.7,
395137,726,"Sulphur Springs, TX",msa,TX,31.10.22,0.6,1.1,0.9,
394554,728,"Easton, MD",msa,MD,31.10.22,0.6,0.7,0.9,
395069,729,"Sault Ste. Marie, MI",msa,MI,31.10.22,0.5,0.7,0.7,
394499,730,"Corinth, MS",msa,MS,31.10.22,0.4,0.5,-1.4,
394840,731,"Mayfield, KY",msa,KY,31.10.22,0.7,1.3,-0.2,
394370,732,"Bay City, TX",msa,TX,31.10.22,0.4,0.4,-0.2,
394436,733,"Campbellsville, KY",msa,KY,31.10.22,0.6,1.1,-0.1,
394550,734,"Dyersburg, TN",msa,TN,31.10.22,0.5,0.7,0.4,
394948,735,"Owatonna, MN",msa,MN,31.10.22,1,1.8,0.4,
394385,736,"Big Spring, TX",msa,TX,31.10.22,0.8,1.6,1.6,
395192,737,"Vincennes, IN",msa,IN,31.10.22,0.4,0.3,-0.2,
394506,738,"Coshocton, OH",msa,OH,31.10.22,0.4,0.6,0.6,
394696,739,"Huntington, IN",msa,IN,31.10.22,0.5,0.6,0.8,
394915,741,"Newport, TN",msa,TN,31.10.22,0.5,1.2,1.6,
394617,742,"Fremont, NE",msa,NE,31.10.22,0.7,1.2,1,
395083,743,"Selma, AL",msa,AL,31.10.22,0.5,0.5,-1.3,
394713,744,"Jackson, WY",msa,WY,31.10.22,2.5,5.4,8.4,
395191,745,"Vidalia, GA",msa,GA,31.10.22,0.7,1.6,1.8,
395187,746,"Vernal, UT",msa,UT,31.10.22,0.6,0.3,-1,
394781,749,"Lebanon, MO",msa,MO,31.10.22,0.9,1.4,0.7,
394525,750,"Decatur, IN",msa,IN,31.10.22,0.3,0,0.1,
394413,751,"Brenham, TX",msa,TX,31.10.22,0.4,0.4,0.2,
394702,752,"Hutchinson, MN",msa,MN,31.10.22,0.3,0.5,1.5,
394569,753,"Emporia, KS",msa,KS,31.10.22,0.6,0.6,-1.2,
394573,754,"Escanaba, MI",msa,MI,31.10.22,0.7,1.1,0,
394419,755,"Brookings, SD",msa,SD,31.10.22,0.4,0.4,-0.7,
394920,756,"North Platte, NE",msa,NE,31.10.22,0.4,0.4,-1.3,
394992,757,"Pontiac, IL",msa,IL,31.10.22,0.3,0.4,-2.6,
394382,758,"Bennington, VT",msa,VT,31.10.22,0.3,0.3,-0.3,
394973,759,"Peru, IN",msa,IN,31.10.22,0.5,0.9,1.3,
394430,760,"Butte, MT",msa,MT,31.10.22,0.8,1.3,3.5,
394786,761,"Lewisburg, TN",msa,TN,31.10.22,0.6,1.4,6.9,
394947,762,"Ottumwa, IA",msa,IA,31.10.22,0.3,0,-2.5,
394331,763,"Angola, IN",msa,IN,31.10.22,0.5,1.2,1.2,
394777,764,"Laurinburg, NC",msa,NC,31.10.22,0.6,1,0.9,
845172,765,"Winfield, KS",msa,KS,31.10.22,0.5,0.6,-1.5,
394414,766,"Brevard, NC",msa,NC,31.10.22,0.5,1.2,2.9,
394324,767,"Americus, GA",msa,GA,31.10.22,0.4,0.6,-0.9,
395211,768,"Watertown, SD",msa,SD,31.10.22,0.3,0.6,0,
394557,769,"Effingham, IL",msa,IL,31.10.22,0.3,0.8,-1,
395084,770,"Seneca Falls, NY",msa,NY,31.10.22,0.5,0.7,-0.2,
394417,771,"Brookhaven, MS",msa,MS,31.10.22,0.3,0.8,-0.3,
753902,772,"Malvern, AR",msa,AR,31.10.22,-0.2,-1,-2.2,
394535,773,"Dixon, IL",msa,IL,31.10.22,0.2,0.3,-2,
395207,774,"Washington, IN",msa,IN,31.10.22,0.4,0.6,0.8,
753878,775,"Dayton, TN",msa,TN,31.10.22,0.6,0.6,2,
394491,776,"Columbus, NE",msa,NE,31.10.22,0.4,0.6,0.3,
394835,777,"Martin, TN",msa,TN,31.10.22,0.7,1,0.8,
394536,779,"Dodge City, KS",msa,KS,31.10.22,0.7,0.8,-0.2,
394533,780,"Dickinson, ND",msa,ND,31.10.22,0.1,0,-4.5,
395165,781,"Troy, AL",msa,AL,31.10.22,0.4,0.2,-1.7,
394984,782,"Plainview, TX",msa,TX,31.10.22,0.4,0.2,-1.9,
395149,783,"Taos, NM",msa,NM,31.10.22,0.7,1.9,3.6,
394376,784,"Beeville, TX",msa,TX,31.10.22,0.8,0.8,0.4,
753892,785,"Jackson, OH",msa,OH,31.10.22,0.6,1,1.4,
394613,786,"Frankfort, IN",msa,IN,31.10.22,0.6,0.7,1.5,
394815,787,"Madison, IN",msa,IN,31.10.22,0.5,0.7,1.4,
395150,788,"Taylorville, IL",msa,IL,31.10.22,0.5,0.6,-2,
394962,789,"Paris, TN",msa,TN,31.10.22,0.6,0.9,1.4,
394433,790,"Cambridge, MD",msa,MD,31.10.22,0.7,1.3,-0.3,
394730,791,"Juneau, AK",msa,AK,31.10.22,0.2,0.1,-2.6,
845166,792,"Mount Gay, WV",msa,WV,31.10.22,0.3,-1.2,-2.9,
394774,793,"Las Vegas, NM",msa,NM,31.10.22,0.2,0,-1.2,
394481,794,"Coffeyville, KS",msa,KS,31.10.22,0.5,0.3,-3.4,
394670,795,"Hastings, NE",msa,NE,31.10.22,0.5,1.2,0.9,
394383,797,"Berlin, NH",msa,NH,31.10.22,0.5,0.7,1,
394855,798,"Miami, OK",msa,OK,31.10.22,0.5,1.1,0.8,
395093,799,"Sheridan, WY",msa,WY,31.10.22,0.6,0.6,-0.1,
395196,800,"Wabash, IN",msa,IN,31.10.22,0.5,0.5,0.4,
394749,801,"Kingsville, TX",msa,TX,31.10.22,0.5,1.3,-0.4,
753871,802,"Breckenridge, CO",msa,CO,31.10.22,0.2,0.6,4.2,
394310,804,"Albert Lea, MN",msa,MN,31.10.22,0.6,0.8,-0.1,
394473,805,"Cleveland, MS",msa,MS,31.10.22,0.6,-0.4,-2.3,
395176,806,"Union City, TN",msa,TN,31.10.22,0.5,0.5,0,
394725,807,"Jesup, GA",msa,GA,31.10.22,0.6,1.6,2,
395141,808,"Susanville, CA",msa,CA,31.10.22,0.5,0.2,-0.3,
394751,809,"Kirksville, MO",msa,MO,31.10.22,0.5,0.6,-0.1,
394708,811,"Iron Mountain, MI",msa,MI,31.10.22,0.5,0.7,-0.6,
394864,813,"Mineral Wells, TX",msa,TX,31.10.22,0.8,1.3,2.2,
394812,814,"Macomb, IL",msa,IL,31.10.22,0.1,-0.4,-3.7,
753901,815,"Ludington, MI",msa,MI,31.10.22,0.7,1,0.8,
394606,816,"Fort Morgan, CO",msa,CO,31.10.22,0.5,1,2.2,
394740,817,"Kennett, MO",msa,MO,31.10.22,0.2,0.7,-1,
394673,818,"Hays, KS",msa,KS,31.10.22,0.5,-0.3,-3.2,
753926,819,"Weatherford, OK",msa,OK,31.10.22,0.4,0.5,-1.4,
395206,820,"Washington Court House, OH",msa,OH,31.10.22,0.6,1,1.5,
394846,821,"McPherson, KS",msa,KS,31.10.22,0.6,0.7,-1.4,
753879,822,"Elkins, WV",msa,WV,31.10.22,-0.1,-0.3,-5,
394795,823,"Lincoln, IL",msa,IL,31.10.22,0.3,0.1,-2.4,
394435,824,"Camden, AR",msa,AR,31.10.22,0.6,0.5,-1.9,
394320,825,"Alpena, MI",msa,MI,31.10.22,0.6,0.9,0.2,
395185,826,"Van Wert, OH",msa,OH,31.10.22,0.5,0.7,0.2,
394508,828,"Crescent City, CA",msa,CA,31.10.22,0.9,1.6,0.9,
394921,829,"North Vernon, IN",msa,IN,31.10.22,0.5,0.6,0.3,
394892,830,"Mountain Home, ID",msa,ID,31.10.22,0.6,1,4.9,
395100,831,"Silver City, NM",msa,NM,31.10.22,0.5,0.4,-0.1,
394615,833,"Fredericksburg, TX",msa,TX,31.10.22,0.8,1.8,2.8,
395214,835,"Wauchula, FL",msa,FL,31.10.22,0.5,0.7,1.6,
395181,836,"Uvalde, TX",msa,TX,31.10.22,0.7,1,0.3,
394649,837,"Greensburg, IN",msa,IN,31.10.22,0.4,0.6,0.5,
394758,838,"La Grande, OR",msa,OR,31.10.22,0.4,0.3,-0.1,
395154,839,"Thomaston, GA",msa,GA,31.10.22,0.6,1.3,2.4,
394356,840,"Bainbridge, GA",msa,GA,31.10.22,0.3,0.5,0.4,
753923,841,"The Dalles, OR",msa,OR,31.10.22,0.8,1.4,2.1,
395110,843,"Spearfish, SD",msa,SD,31.10.22,0.4,0.4,-0.2,
395159,844,"Toccoa, GA",msa,GA,31.10.22,0,0.4,1,
753909,845,"Ottawa, KS",msa,KS,31.10.22,0.7,0.9,0.5,
394643,846,"Great Bend, KS",msa,KS,31.10.22,-1.3,-3.6,-6.7,
394381,847,"Bennettsville, SC",msa,SC,31.10.22,0.7,0.6,-0.3,
753921,848,"Steamboat Springs, CO",msa,CO,31.10.22,-0.2,0.2,2.5,
394791,849,"Lexington, NE",msa,NE,31.10.22,0.5,0.7,0,
394858,850,"Middlesborough, KY",msa,KY,31.10.22,0.5,0.8,0.2,
394584,851,"Fallon, NV",msa,NV,31.10.22,0.7,1,3.2,
394830,852,"Marshall, MN",msa,MN,31.10.22,0.5,0.5,-1.3,
395004,853,"Prineville, OR",msa,OR,31.10.22,0.7,0.9,2.4,
394912,854,"New Ulm, MN",msa,MN,31.10.22,0.5,0.6,-1.2,
395138,855,"Summerville, GA",msa,GA,31.10.22,0.6,0.7,0.9,
394854,856,"Mexico, MO",msa,MO,31.10.22,0.5,0.8,0.5,
394706,857,"Indianola, MS",msa,MS,31.10.22,0.3,0.2,-0.5,
394601,858,"Forrest City, AR",msa,AR,31.10.22,0.7,1,-0.1,
753884,859,"Hailey, ID",msa,ID,31.10.22,0.7,1.2,5.3,
394869,860,"Moberly, MO",msa,MO,31.10.22,0.4,0.6,0.4,
394322,861,"Altus, OK",msa,OK,31.10.22,0.4,0.9,-0.6,
394529,862,"Deming, NM",msa,NM,31.10.22,0.5,1.2,1.2,
395236,865,"Woodward, OK",msa,OK,31.10.22,0.4,0.4,-1.8,
394818,866,"Magnolia, AR",msa,AR,31.10.22,0.2,-0.1,-1.2,
394418,867,"Brookings, OR",msa,OR,31.10.22,0.6,1,1.4,
394868,868,"Mitchell, SD",msa,SD,31.10.22,0.4,0.4,0,
394687,869,"Hood River, OR",msa,OR,31.10.22,0.5,0.4,0.5,
394784,870,"Levelland, TX",msa,TX,31.10.22,0.6,0.7,-0.6,
394494,871,"Connersville, IN",msa,IN,31.10.22,0.5,0.8,1.6,
394831,872,"Marshall, MO",msa,MO,31.10.22,1.1,1.9,2.5,
395241,873,"Yankton, SD",msa,SD,31.10.22,0.4,0.5,-0.7,
394959,874,"Pampa, TX",msa,TX,31.10.22,0.1,-0.4,-2.7,
394945,875,"Oskaloosa, IA",msa,IA,31.10.22,0.3,0.3,-2.6,
395198,876,"Wahpeton, ND",msa,ND,31.10.22,0.4,0.4,-1.9,
394337,877,"Arkadelphia, AR",msa,AR,31.10.22,0.8,1.5,0.2,
394498,878,"Cordele, GA",msa,GA,31.10.22,0.7,1.1,0,
395130,879,"Sterling, CO",msa,CO,31.10.22,0.6,1,1,
394837,880,"Maryville, MO",msa,MO,31.10.22,0.6,1.1,0.7,
394470,881,"Clarksdale, MS",msa,MS,31.10.22,-1.2,,-1.3,
394564,882,"Elk City, OK",msa,OK,31.10.22,0.1,0.3,-0.6,
394371,883,"Beatrice, NE",msa,NE,31.10.22,0.5,0.6,-0.7,
395239,884,"Worthington, MN",msa,MN,31.10.22,0.7,1.1,0.4,
395014,885,"Raymondville, TX",msa,TX,31.10.22,0.6,1.1,0.5,
394793,886,"Liberal, KS",msa,KS,31.10.22,0.9,1.6,-1.2,
753914,887,"Port Lavaca, TX",msa,TX,31.10.22,0.4,0.4,0.2,
394403,889,"Borger, TX",msa,TX,31.10.22,0.7,0.5,-2,
394544,890,"Dumas, TX",msa,TX,31.10.22,0.3,-0.1,-0.8,
394656,891,"Grenada, MS",msa,MS,31.10.22,0.4,1.2,3.6,
394718,892,"Jamestown, ND",msa,ND,31.10.22,0.4,0.3,-3.7,
394979,894,"Pierre, SD",msa,SD,31.10.22,0.4,0.3,-0.8,
394578,896,"Evanston, WY",msa,WY,31.10.22,0.3,0.4,-1.3,
753908,897,"Othello, WA",msa,WA,31.10.22,0.7,1,1.8,
394659,898,"Guymon, OK",msa,OK,31.10.22,0.6,1.4,1.6,
395135,901,"Storm Lake, IA",msa,IA,31.10.22,0.5,0.6,-1.2,
394965,902,"Parsons, KS",msa,KS,31.10.22,1.1,1.5,2,
394805,904,"Los Alamos, NM",msa,NM,31.10.22,0.5,0.7,0.8,
394330,906,"Andrews, TX",msa,TX,31.10.22,0.3,0.4,0.1,
394996,907,"Portales, NM",msa,NM,31.10.22,0.6,1.3,0.8,
753880,908,"Fairfield, IA",msa,IA,31.10.22,0.2,0.1,-2.7,
394678,909,"Hereford, TX",msa,TX,31.10.22,0.8,1.3,2.4,
395112,910,"Spirit Lake, IA",msa,IA,31.10.22,0.3,0.2,-1.7,
753925,911,"Vineyard Haven, MA",msa,MA,31.10.22,0.9,1.9,1.4,
394676,912,"Helena, AR",msa,AR,31.10.22,0.2,-0.7,-5.4,
394841,913,"Maysville, KY",msa,KY,31.10.22,0.8,1.5,1,
753927,915,"Winnemucca, NV",msa,NV,31.10.22,0.4,0.1,-0.9,
395104,916,"Snyder, TX",msa,TX,31.10.22,0.3,0.3,-0.7,
394594,917,"Fitzgerald, GA",msa,GA,31.10.22,0.3,0.8,-0.1,
394968,918,"Pecos, TX",msa,TX,31.10.22,1.9,4.5,10.5,
394342,919,"Atchison, KS",msa,KS,31.10.22,0.6,0.6,-1.3,
395111,920,"Spencer, IA",msa,IA,31.10.22,0.4,0.1,-2.8,
395142,921,"Sweetwater, TX",msa,TX,31.10.22,0.6,0.7,-1.3,
395186,922,"Vermillion, SD",msa,SD,31.10.22,0.5,1,0.8,
753929,923,"Zapata, TX",msa,TX,31.10.22,0.2,0.1,-1.2,
394743,924,"Ketchikan, AK",msa,AK,31.10.22,0.3,0,-2.6,
753874,925,"Craig, CO",msa,CO,31.10.22,0.3,-0.4,-3.3,
394767,926,"Lamesa, TX",msa,TX,31.10.22,0.2,0.6,1.1,
395188,927,"Vernon, TX",msa,TX,31.10.22,0.3,-0.3,-2.4,
